#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Particle_Img|Draw_Type|Param_Type|ParamType2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Use_Alpha|Alpha|Sun_Prop|Damage_Per_Second|Grnd_Cnt|Legacy|Groups|Groups2|Max_Drops|Drops|Sounds|Group_Cracky|Group_Crumbly|Group_Choppy|Group_Snappy|Group_Bendy|Group_Oddly_Breakable_by_Hand|Group_Level|Group_Stone|Group_Sand|Group_Glass|Group_Ore|Group_Metal|Group_Mineral|Group_Ice|Group_Snowy|Group_Dirt|Group_Grass|Group_Soil|Group_BakedClay|Group_Liquid|Group_Lava|Group_Igniter|Group_Mud|Group_Oil|Group_Flammable|Group_Quicksand|Group_Water|Group_Puts_Out_Fire|Group_Cools_Lava|Group_Falling_Node|Group_Not_In_Creative_Inventory|Group_Drown|Group_Disable_Jump|Group_Mohs|Group_RockType|Grp_MatType|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|PostEffectColor|vframe_asp_w|vframe_asp_h|vframe_len||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
##     Stone Brick Block Nodes     ##|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_cement_hard|Hard Cement|||((lib_materials_sand_default.png^(lib_materials_stone_gravel.png^[opacity:150))^[colorize:#000000:100)^[brighten|||||||||||||||||cracky=3,stone=1|cracky 3,stone 1|||stone||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_cement_wet|Wet Cement|||(lib_materials_sand_default.png^(lib_materials_stone_gravel.png^[opacity:150))^[colorize:#000000:100||||||FALSE|||||||||TRUE||crumbly=2,mud=1,liquid=3,disable_jump=1|crumbly 2,liquid 3,disable_jump 1|||dirt||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_chalk|Chalk|darkage|chalk|lib_materials_stone_chalk.png|||||||||||||||TRUE||crumbly=2,cracky=2,not_cuttable=1|crumbly 2,cracky 2,not_cuttable 1||lib_materials:mineral_chalk_powder 2|stone|2|2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_circle_tile|Circle Stone Tile|moreblocks||moreblocks_circle_stone_bricks.png|||||||||||||||||cracky=2,stone=1|cracky 2,stone 1|||stone|2|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_claystone|Claystone|rocks|claystone|lib_materials_stone_claystone.png|||||||||||||||TRUE||crumbly=1,cracky=3|crumbly 1,cracky 3|||dirt|3|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_claystone_02|Claystone 02|aoteara|claystone|aotearoa_claystone.png|||||||||||||||TRUE||cracky=3,crumbly=1|cracky 3,crumbly 1|||stone|3|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_claystone_02_block|Claystone 02 Block|aoteara|claystone_block|aotearoa_claystone_block.png|||||||||||||||TRUE||cracky=3,crumbly=1|cracky 3,crumbly 1|||stone|3|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_claystone_02_brick|Claystone 02 Brick|aoteara|claystone_brick|aotearoa_claystonebrick.png|||||||||||||||TRUE||cracky=3,crumbly=1|cracky 3,crumbly 1|||stone|3|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_coal|Coal Stone|moreblocks||moreblocks_coal_stone.png|||||||||||||||||cracky=3,stone=1|cracky 3,stone 1|||stone|3|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_coal_bricks|Coal Stone Bricks|moreblocks||moreblocks_coal_stone_bricks.png|||||||||||||||||cracky=2,stone=1|cracky 2,stone 1|||stone|2|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_coal_tile|Coal Stone Tile|xdecor||xdecor_coalstone_tile.png,xdecor_coalstone_tile.png,xdecor_coalstone_tile.png,xdecor_coalstone_tile.png,xdecor_coalstone_tile.png^[transformR90,xdecor_coalstone_tile.png^[transformR90|||||||||||||||||cracky=2,stone=1|cracky 2,stone 1|||stone|2|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_coal_tile_checker|Coal Stone Tile_Checker|moreblocks||lib_materials_stone_default.png^moreblocks_coal_checker.png,lib_materials_stone_default.png^moreblocks_coal_checker.png,lib_materials_stone_default.png^moreblocks_coal_checker.png,lib_materials_stone_default.png^moreblocks_coal_checker.png,lib_materials_stone_default.png^moreblocks_coal_checker.png^[transformR90,lib_materials_stone_default.png^moreblocks_coal_checker.png^[transformR90|||||||||||||||||cracky=3,stone=1|cracky 3,stone 1|||stone|3|1||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_cobble|Cobble|default|cobble|lib_materials_stone_cobble_default.png|||||||||||||||||cracky=3,stone=2|cracky 3,stone 2|||stone|3|||||||2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_cobble_compressed|Compressed Cobble|moreblocks||moreblocks_cobble_compressed.png|||||||||||||||FALSE||cracky=1|cracky 1|||stone|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_cobble_hot|Hot Cobble|||lib_materials_stone_cobble_hot.png||||||||||||||4|||cracky=3,stone=2|cracky 3,stone 2|||stone|3|||||||2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_cobble_mossy|Mossy Cobble|default|mossycobble|lib_materials_stone_cobble_mossy.png|||||||||||||||||cracky=3,stone=2|cracky 3,stone 2|||stone|3|||||||2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_cobble_small|Small Cobble|||lib_materials_stone_default_cobble_small.png|||||||||||||||FALSE||cracky=3,stone=2|cracky 3,stone 2|||stone|3|||||||2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_cobble_with_plaster|Cobble with Plaster|darkage|cobble_with_plaster|lib_materials_stone_chalk.png^(lib_materials_stone_cobble_default.png^[mask:lib_materials_mask_plaster_D.png),lib_materials_stone_chalk.png^(lib_materials_stone_cobble_default.png^[mask:lib_materials_mask_plaster_B.png),lib_materials_stone_chalk.png^(lib_materials_stone_cobble_default.png^[mask:lib_materials_mask_plaster_C.png),lib_materials_stone_chalk.png^(lib_materials_stone_cobble_default.png^[mask:lib_materials_mask_plaster_A.png),lib_materials_stone_cobble_default.png,lib_materials_stone_chalk.png||||facedir|||||||||||||cracky=3,not_cuttable=1|cracky 3,not_cuttable 1|||stone|3|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_concrete|Concrete|aoteara|concrete|aotearoa_concrete.png|||||||||||||||||cracky=3,stone=1|cracky 3,stone 1|||stone|3|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_concrete_block|Concrete Block|aoteara|concrete_block|aotearoa_concrete_block.png|||||||||||||||||cracky=3,stone=1|cracky 3,stone 1|||stone|3|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_concrete_brick|Concrete Brick|aoteara|concrete_brick|aotearoa_concretebrick.png|||||||||||||||||cracky=3,stone=1|cracky 3,stone 1|||stone|3|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_conglomerate|Conglomerate|rocks|conglomerate|lib_materials_stone_conglomerate.png|||||||||||||||TRUE||crumbly=3|crumbly 3|||dirt||3||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_conglomerate_02|Conglomerate 02|aoteara|conglomerate|aotearoa_conglomerate.png|||||||||||||||TRUE||cracky=3,crumbly=1|cracky 3,crumbly 1|||stone|3|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_conglomerate_02_block|Conglomerate 02 Block|aoteara|conglomerate_block|aotearoa_conglomerate_block.png|||||||||||||||TRUE||cracky=3,crumbly=1|cracky 3,crumbly 1|||stone|3|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_conglomerate_02_brick|Conglomerate 02 Brick|aoteara|conglomerate_brick|aotearoa_conglomeratebrick.png|||||||||||||||TRUE||cracky=3,crumbly=1|cracky 3,crumbly 1|||stone|3|1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_default_rockwall|Stone Rockwall|||lib_materials_stone_default_rockwall.png|||||||||||||||||cracky=3,stone=2|cracky 3,stone 2|||stone|3|||||||2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_desert|Desert Stone|default|desert_stone|lib_materials_stone_desert_default.png|||||||||||||||||cracky=3,stone=1|cracky 3,stone 1||lib_materials:stone_desert_cobble|stone|3|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_desert_block|Desert Stone Block|default|desert_stone_block|lib_materials_stone_desert_block.png|||||||||||||||||cracky=2,stone=1|cracky 2,stone 1|||stone|2|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_desert_brick|Desert Stone Brick|default|desert_stonebrick|lib_materials_stone_desert_brick.png|||||||||||||||||cracky=2,stone=1|cracky 2,stone 1|||stone|2|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_desert_cobble|Desert Stone Cobble|||lib_materials_stone_desert_cobble.png|||||||||||||||||cracky=3,stone=2|cracky 3,stone 2|||stone|3|||||||2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_desert_cobble_small|Desert Stone Cobble Small|default|desert_cobble|lib_materials_stone_desert_cobble_small.png|||||||||||||||||cracky=3,stone=2|cracky 3,stone 2|||stone|3|||||||2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_desert_gravel|Desert Stone Gravel|||lib_materials_stone_desert_gravel.png|||||||||||||||||cracky=3,stone=2|cracky 3,stone 2|||gravel|3|||||||2||||||||||||||||||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_desert_rockwall|Desert Stone Rockwall|||lib_materials_stone_desert_rockwall.png|||||||||||||||||cracky=3,stone=2|cracky 3,stone 2|||stone|3|||||||2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_desert_tile|Desert Stone Tile|xdecor||xdecor_desertstone_tile.png|||||||||||||||||cracky=2,stone=1|cracky 2,stone 1|||stone|2|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_diorite|Diorite|rocks|diorite|lib_materials_stone_diorite.png|||||||||||||||TRUE||cracky=3,stone=1|cracky 3,stone 1|||stone|3|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_gabbro|Gabbro|rocks|gabbro|lib_materials_stone_gabbro.png|||||||||||||||TRUE||cracky=3,stone=1|cracky 3,stone 1|||stone|3|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_gneiss_01|Gneiss 01|darkage|gneiss|lib_materials_stone_gneiss_01.png|||||||||||||||TRUE||cracky=3,stone=1|cracky 3,stone 1|1|lib_materials:stone_gneiss_01_cobble,lib_materials:stone_gneiss_01 20|stone|3|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_gneiss_01_block|Gneiss 01 Block|darkage||lib_materials_stone_gneiss_01_block.png|||||||||||||||FALSE||cracky=2,stone=1|cracky 2,stone 1|||stone|2|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_gneiss_01_brick|Gneiss 01 Brick|darkage||lib_materials_stone_gneiss_01_brick.png|||||||||||||||FALSE||cracky=2,stone=1|cracky 2,stone 1|||stone|2|||||||1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
stone_gneiss_01_cobble|Gneiss 01 Cobble|darkage|gneiss_cobble|lib_materials_stone_gneiss_01_cobble.png|||||||||||||||FALSE||cracky=3,stone=2|cracky 3,stone 2|||stone|3|||||||2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
